location,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Relative Humidity,Wind Gust,Cloud Cover Total,Mean Sea Level Pressure
unit,°C,mm,%,km/h,%,hPa
level,2 m elevation corrected,sfc,2 m,sfc,sfc,MSL
resolution,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Gust,Basel Cloud Cover Total,Basel Mean Sea Level Pressure [MSL]
20250211T0800,6.3402452,0.4,96.67665,15.4800005,100.0,1021.2
20250211T0900,6.5502453,0.2,96.886475,14.4,100.0,1021.0
20250211T1000,7.1402454,0.2,95.64163,14.759999,100.0,1021.1
20250211T1100,7.750245,0.1,94.42335,14.759999,100.0,1021.2
20250211T1200,8.170245,0.0,94.3808,15.4800005,100.0,1020.6
20250211T1300,8.380245,0.0,95.43421,14.759999,100.0,1020.3
20250211T1400,8.470245,0.2,95.43827,13.679999,100.0,1019.8
20250211T1500,8.3102455,0.3,95.43106,12.599999,100.0,1019.6
20250211T1600,8.210245,0.5,96.08395,10.799999,100.0,1019.5
20250211T1700,7.8702455,0.5,97.266716,11.879999,99.0,1019.4
20250211T1800,7.750245,0.4,97.32984,13.32,93.0,1019.6
20250211T1900,7.610245,0.5,97.45957,16.919998,98.0,1019.7
20250211T2000,7.3702455,0.5,98.05893,16.919998,96.0,1019.7
20250211T2100,7.110245,0.4,98.45926,16.919998,99.0,1019.6
20250211T2200,7.3902454,0.3,96.449234,17.28,87.0,1019.1
20250211T2300,7.3202453,0.2,96.71341,17.64,85.0,1019.0
20250212T0000,7.2202454,0.1,97.111595,20.16,94.0,1018.9
20250212T0100,7.0302453,0.1,97.57658,16.919998,94.0,1018.7
20250212T0200,6.9902453,0.2,97.238335,21.599998,86.0,1018.3
20250212T0300,6.9502454,0.1,97.30435,18.72,90.0,1018.2
20250212T0400,6.9702454,0.2,96.90162,20.880001,73.0,1018.0
20250212T0500,6.920245,0.2,96.96699,20.880001,78.0,1017.8
20250212T0600,6.960245,0.2,96.49932,28.44,64.0,1017.7
20250212T0700,6.960245,0.0,96.633125,17.64,77.0,1017.8
20250212T0800,7.540245,0.0,95.527596,18.72,80.0,1017.9
20250212T0900,8.760245,0.0,92.1101,19.44,93.0,1018.0
20250212T1000,10.020246,0.0,90.025986,19.44,47.0,1017.7
20250212T1100,10.890245,0.1,85.80022,19.8,55.0,1017.8
20250212T1200,11.600245,0.0,81.44899,21.599998,58.0,1017.5
20250212T1300,11.710245,0.0,80.63644,23.759998,63.0,1017.2
20250212T1400,11.480246,0.0,83.85066,24.119999,54.0,1016.5
20250212T1500,11.390245,0.0,84.46863,20.519999,44.0,1016.5
20250212T1600,10.980246,0.0,86.513214,16.56,61.0,1016.3
20250212T1700,9.530245,0.0,94.45173,11.5199995,53.0,1016.8
20250212T1800,9.420245,0.0,94.25335,13.679999,62.0,1017.1
20250212T1900,9.170245,0.0,94.047356,14.759999,61.0,1017.4
20250212T2000,8.920245,0.1,93.71252,15.84,57.0,1017.4
20250212T2100,8.790245,0.0,93.38455,16.199999,66.0,1017.6
20250212T2200,8.390245,0.0,94.26294,16.56,84.0,1017.2
20250212T2300,8.180245,0.0,94.57629,15.4800005,74.0,1017.0
20250213T0000,8.120246,0.0,94.63826,14.759999,63.0,1016.8
20250213T0100,8.250245,0.0,94.061104,14.4,94.0,1017.3
20250213T0200,8.090245,0.1,93.9227,16.199999,98.0,1016.8
20250213T0300,7.980245,0.3,92.69326,17.28,98.0,1016.6
20250213T0400,7.7602453,0.5,93.19272,14.759999,95.0,1016.7
20250213T0500,7.5302453,0.5,93.30732,17.64,100.0,1016.5
20250213T0600,7.1802454,0.6,94.39242,19.44,100.0,1016.9
20250213T0700,6.9702454,0.9,94.315315,13.679999,100.0,1016.6
20250213T0800,6.6402454,1.1,95.15424,19.8,100.0,1017.3
20250213T0900,6.1202455,1.4,96.33152,24.84,100.0,1017.4
20250213T1000,5.1002455,1.4,97.9957,19.44,100.0,1018.4
20250213T1100,4.2602453,1.3,97.97007,21.96,100.0,1019.1
20250213T1200,3.6902456,1.1,94.458405,21.599998,92.0,1019.3
20250213T1300,3.8302455,0.7,90.17843,19.08,100.0,1018.8
20250213T1400,4.3502455,0.3,85.325676,17.64,95.0,1018.6
20250213T1500,4.2902455,0.1,82.59833,17.64,91.0,1018.9
20250213T1600,4.2902455,0.0,81.6499,15.84,83.0,1019.0
20250213T1700,3.6502452,0.0,83.105865,10.440001,74.0,1019.4
20250213T1800,3.1602454,0.0,85.85668,7.92,65.0,1019.7
20250213T1900,2.7202454,0.0,88.0752,6.8399997,75.0,1019.8
20250213T2000,2.5202456,0.0,89.276245,6.4799995,68.0,1019.7
20250213T2100,2.3002453,0.0,88.09336,7.92,77.0,1019.8
20250213T2200,2.9302454,0.0,85.14497,9.36,71.0,1020.1
20250213T2300,2.8802452,0.1,84.398476,10.08,80.0,1020.2
20250214T0000,2.6002455,0.2,84.36075,14.4,70.0,1020.2
20250214T0100,1.8702455,0.3,89.14536,22.68,88.0,1020.5
20250214T0200,1.2902454,0.3,91.196724,26.28,80.0,1020.7
20250214T0300,0.5402454,0.3,92.88754,25.56,65.0,1021.6
20250214T0400,0.11024541,0.1,93.7473,23.4,73.0,1022.3
20250214T0500,-0.1297546,0.0,93.93772,22.319998,70.0,1022.9
20250214T0600,-0.3697546,0.0,92.54234,23.039999,62.0,1023.6
20250214T0700,-0.60975456,0.0,91.09208,24.48,73.0,1024.1
20250214T0800,-0.4397546,0.0,88.045845,29.16,71.0,1025.2
20250214T0900,0.13024542,0.0,83.51928,29.88,83.0,1025.3
20250214T1000,0.4902454,0.0,77.909775,28.08,91.0,1026.0
20250214T1100,0.8202454,0.0,77.73667,26.28,81.0,1026.1
20250214T1200,1.0802454,0.0,75.89024,25.199999,95.0,1026.0
20250214T1300,1.2002454,0.0,73.89571,24.48,99.0,1026.1
20250214T1400,1.2802454,0.0,72.921616,23.759998,100.0,1026.0
20250214T1500,1.3702455,0.0,72.178665,22.68,100.0,1025.9
20250214T1600,1.1902454,0.0,72.08601,20.880001,91.0,1025.9
20250214T1700,0.6002454,0.0,75.57017,19.44,79.0,1026.1
20250214T1800,0.050245404,0.0,78.71223,17.64,54.0,1026.3
20250214T1900,-0.4397546,0.0,81.21231,16.919998,35.0,1026.5
20250214T2000,-1.0297546,0.0,82.225876,15.4800005,24.0,1026.8
20250214T2100,-1.4197546,0.0,82.72601,15.119999,12.0,1026.7
20250214T2200,-1.6297547,0.0,83.954926,15.119999,0.0,1026.8
20250214T2300,-2.1197548,0.0,85.61882,14.759999,1.0,1026.7
20250215T0000,-2.3297548,0.0,86.17684,14.4,2.0,1026.4
20250215T0100,-2.5097547,0.0,86.022354,14.4,5.0,1026.1
20250215T0200,-2.6597548,0.0,85.41539,14.04,3.0,1025.7
20250215T0300,-2.4597545,0.0,83.07003,13.32,2.0,1025.3
20250215T0400,-2.4297547,0.0,82.19235,12.599999,0.0,1024.7
20250215T0500,-3.3997545,0.0,84.272804,12.959999,2.0,1024.4
20250215T0600,-3.7897549,0.0,84.54005,12.599999,1.0,1024.1
20250215T0700,-3.8997545,0.0,85.30842,12.599999,1.0,1023.9
20250215T0800,-1.2397546,0.0,77.17976,12.24,0.0,1023.7
20250215T0900,-0.05975461,0.0,72.583176,16.56,0.0,1023.2
20250215T1000,0.9402454,0.0,70.847466,17.64,50.0,1023.6
20250215T1100,1.8602453,0.0,68.89841,18.359999,41.0,1023.2
20250215T1200,2.6902456,0.0,67.355515,18.72,16.0,1022.2
20250215T1300,3.7202454,0.0,65.18006,18.72,9.0,1021.1
20250215T1400,4.130245,0.0,64.2699,18.0,4.8,1020.5
20250215T1500,3.8002453,0.0,65.345375,16.199999,27.000002,1020.0
20250215T1600,2.6602454,0.0,78.98959,13.32,29.400002,1019.5
20250215T1700,2.2302454,0.0,72.361,10.08,29.400002,1019.3
20250215T1800,1.6002454,0.0,76.386826,10.440001,29.400002,1019.3
20250215T1900,-0.22975457,0.0,84.97689,10.08,46.0,1019.4
20250215T2000,-0.89975464,0.0,88.388306,9.72,49.0,1019.1
20250215T2100,-0.9697546,0.0,89.176445,10.440001,59.0,1018.6
20250215T2200,-0.5997546,0.0,86.98282,11.159999,90.0,1018.9
20250215T2300,-0.8397546,0.0,89.39019,10.440001,95.0,1018.8
20250216T0000,-1.0797546,0.0,90.77711,9.72,94.0,1019.0
20250216T0100,-1.2597545,0.0,91.85061,9.72,96.0,1018.6
20250216T0200,-1.4097546,0.0,92.18103,9.72,93.0,1018.2
20250216T0300,-1.2297546,0.0,90.35676,9.36,96.0,1017.8
20250216T0400,-1.4097546,0.0,92.45676,9.0,68.0,1017.3
20250216T0500,-1.4897546,0.0,93.49117,9.72,68.0,1017.3
20250216T0600,-1.5697545,0.0,92.99767,10.440001,70.0,1017.0
20250216T0700,-1.1397547,0.0,91.72429,10.440001,51.0,1017.1
20250216T0800,-0.07975459,0.0,87.435165,11.159999,45.0,1017.4
20250216T0900,0.6202454,0.0,85.91458,12.24,33.0,1017.3
20250216T1000,1.5302454,0.0,80.32822,12.599999,60.0,1018.0
20250216T1100,2.7902455,0.0,76.55246,12.959999,45.0,1017.8
20250216T1200,3.8602452,0.0,72.914246,14.4,40.0,1017.2
20250216T1300,4.5602455,0.0,71.210884,15.84,71.0,1016.8
20250216T1400,5.0302453,0.0,69.71431,17.64,94.0,1016.9
20250216T1500,4.9102454,0.0,68.977005,17.64,71.0,1017.0
20250216T1600,4.3102455,0.0,73.811005,16.199999,72.0,1017.4
20250216T1700,2.6802454,0.0,81.22576,12.24,67.0,1017.9
20250216T1800,1.8102454,0.0,84.315094,13.679999,86.0,1018.5
20250216T1900,1.0402454,0.0,87.24437,14.759999,86.0,1019.0
20250216T2000,0.8202454,0.0,87.92863,12.599999,54.0,1019.1
20250216T2100,0.6602454,0.0,87.780815,11.5199995,39.0,1019.4
20250216T2200,0.2802454,0.0,90.77092,11.5199995,41.0,1019.7
20250216T2300,-0.029754579,0.0,90.74189,11.879999,38.0,1019.8
20250217T0000,-0.3797546,0.0,89.50491,12.24,35.0,1020.2
20250217T0100,-0.4397546,0.0,89.83181,12.24,33.0,1020.2
20250217T0200,-0.4597546,0.0,89.96336,11.879999,34.0,1020.2
20250217T0300,-0.73975456,0.0,88.869156,11.879999,27.900002,1020.3
20250217T0400,-0.8497546,0.0,88.52608,11.879999,27.6,1020.4
20250217T0500,-0.76975465,0.0,87.87653,11.879999,27.6,1020.5
20250217T0600,-0.8297546,0.0,87.869545,11.5199995,23.400002,1020.6
20250217T0700,-0.5697546,0.0,87.70335,12.24,23.400002,1021.0
20250217T0800,0.5902454,0.0,82.475044,11.5199995,22.5,1021.4
20250217T0900,1.0702454,0.0,79.42141,14.759999,16.2,1021.3
20250217T1000,1.7102454,0.0,78.36056,16.56,12.0,1021.9
20250217T1100,2.4002454,0.0,77.44636,17.64,6.0,1021.7
20250217T1200,3.0202456,0.0,76.14561,17.64,41.0,1021.2
20250217T1300,3.7202454,0.0,73.9101,17.64,17.0,1020.9
20250217T1400,3.9502454,0.0,73.8475,18.0,28.0,1020.8
20250217T1500,3.7502456,0.0,74.29664,18.359999,32.0,1020.4
20250217T1600,3.1702452,0.0,77.4139,17.28,17.0,1020.1
20250217T1700,1.5302454,0.0,83.966965,12.959999,8.0,1020.5
20250217T1800,0.8602454,0.0,85.881714,13.679999,4.0,1020.9
20250217T1900,0.9602454,0.0,84.6974,10.440001,2.0,1021.3
20250217T2000,0.77024543,0.0,84.67158,10.440001,5.0,1021.5
20250217T2100,0.3702454,0.0,85.50107,11.159999,4.0,1021.8
20250217T2200,0.100245416,0.0,84.831955,11.159999,5.0,1022.8
20250217T2300,-0.07975459,0.0,84.61787,11.879999,1.0,1022.8
20250218T0000,-0.16975462,0.0,84.98504,11.879999,7.0,1022.9
20250218T0100,-0.46975458,0.0,85.70954,11.879999,6.0,1022.9
20250218T0200,-0.9397546,0.0,85.58332,11.879999,12.0,1023.0
20250218T0300,-0.8397546,0.0,86.43426,11.879999,16.5,1022.9
20250218T0400,-0.60975456,0.0,85.81942,12.24,21.900002,1022.9
20250218T0500,-1.0597546,0.0,86.40629,12.599999,22.2,1023.2
20250218T0600,-1.1397547,0.0,86.52588,12.24,28.2,1023.3
20250218T0700,-0.77975464,0.0,86.24801,13.679999,29.1,1023.5
20250218T0800,0.3202454,0.0,81.82151,14.04,27.900002,1023.8
20250218T0900,1.0002453,0.0,78.00176,15.4800005,29.1,1023.4
20250218T1000,1.8002454,0.0,75.01676,17.28,25.2,1023.9
20250218T1100,2.6102452,0.0,72.98046,19.44,16.800001,1023.7
20250218T1200,3.5602455,0.0,69.79993,20.16,9.3,1023.3
20250218T1300,4.2502456,0.0,67.97103,20.16,3.0,1022.8
20250218T1400,4.610245,0.0,66.61536,21.599998,1.2,1022.1
20250218T1500,4.6002455,0.0,66.367714,21.96,0.6,1021.8
20250218T1600,3.8102455,0.0,72.69005,20.880001,2.0,1021.9
20250218T1700,0.9802454,0.0,83.08619,13.679999,0.0,1022.0
20250218T1800,0.11024541,0.0,85.276375,14.759999,2.0,1022.3
20250218T1900,0.010245383,0.0,85.07277,17.64,1.5,1022.6
20250218T2000,-0.46975458,0.0,84.18488,16.199999,2.7,1022.7
20250218T2100,-0.9397546,0.0,82.92415,15.84,2.4,1022.8
20250218T2200,-1.0697546,0.0,78.810356,15.119999,4.0,1023.6
20250218T2300,-1.4097546,0.0,78.57007,15.119999,12.0,1023.7
20250219T0000,-1.8797547,0.0,79.63082,14.4,27.0,1023.7
20250219T0100,-2.1097546,0.0,79.34769,12.599999,29.0,1023.8
20250219T0200,-2.1197548,0.0,79.16421,11.5199995,20.400002,1023.6
20250219T0300,-2.2897544,0.0,79.74167,10.440001,26.1,1023.5
20250219T0400,-2.4197545,0.0,80.20857,9.72,27.300001,1023.6
20250219T0500,-2.3297548,0.0,80.46972,9.72,25.2,1023.8
20250219T0600,-2.2797546,0.0,81.4673,10.799999,27.300001,1023.9
20250219T0700,-2.0197544,0.0,83.45339,14.759999,49.0,1024.2
20250219T0800,-0.5597546,0.0,81.49879,14.759999,70.0,1024.4
20250219T0900,0.9102454,0.0,76.19905,15.84,34.0,1024.2
20250219T1000,2.3902454,0.0,74.798744,17.28,72.0,1025.3
20250219T1100,3.9902453,0.0,72.83386,17.64,82.0,1025.3
20250219T1200,5.5802455,0.0,70.447044,17.28,58.0,1024.4
20250219T1300,6.920245,0.0,68.377594,16.919998,75.0,1023.9
20250219T1400,7.730245,0.0,67.09693,15.84,73.0,1023.4
20250219T1500,7.6602454,0.0,70.081276,14.04,79.0,1023.2
20250219T1600,6.3502455,0.0,75.769844,9.72,76.0,1023.3
20250219T1700,4.8402452,0.0,77.14888,11.159999,63.0,1023.5
20250219T1800,2.9602456,0.0,86.08147,11.879999,62.0,1023.9
20250219T1900,2.1402454,0.0,90.544945,15.4800005,64.0,1024.2
20250219T2000,1.3202454,0.0,93.286255,15.84,77.0,1024.5
20250219T2100,0.84024537,0.0,95.59718,15.84,80.0,1024.6
20250219T2200,1.1202455,0.0,93.68108,16.199999,98.0,1025.8
20250219T2300,0.89024544,0.0,94.97417,16.56,100.0,1026.1
20250220T0000,0.5802454,0.0,96.284004,16.56,99.0,1026.4
20250220T0100,0.84024537,0.0,96.22685,16.56,98.0,1026.5
20250220T0200,1.0802454,0.0,95.40174,16.199999,92.0,1026.2
20250220T0300,1.5302454,0.0,94.25612,16.199999,78.0,1026.0
20250220T0400,1.9502454,0.0,94.078476,16.199999,61.0,1025.7
20250220T0500,2.6702452,0.0,92.711365,16.199999,92.0,1025.8
20250220T0600,3.4202452,0.0,92.170074,16.199999,95.0,1026.1
20250220T0700,3.9202452,0.0,91.683,18.0,83.0,1026.4
20250220T0800,4.4302454,0.0,92.90548,18.72,75.0,1026.8
20250220T0900,6.0602455,0.0,92.43209,18.72,40.0,1026.9
20250220T1000,8.0602455,0.0,88.62199,19.8,64.0,1027.6
20250220T1100,10.500245,0.0,83.5564,20.16,45.0,1027.2
20250220T1200,12.400246,0.0,77.66991,22.319998,34.0,1026.9
20250220T1300,13.790245,0.0,72.50633,24.119999,28.0,1026.2
20250220T1400,14.940246,0.0,65.88238,24.119999,50.0,1025.6
20250220T1500,14.780245,0.0,67.022705,21.96,83.0,1025.5
20250220T1600,14.420245,0.0,65.67693,12.599999,80.0,1025.6
20250220T1700,12.490245,0.0,75.64759,9.72,24.0,1025.9
20250220T1800,10.860246,0.0,80.01706,8.64,29.0,1026.4
20250220T1900,7.920245,0.0,90.59727,15.4800005,39.0,1026.6
20250220T2000,7.6202455,0.0,91.33008,15.119999,44.0,1026.8
20250220T2100,7.1402454,0.0,93.93282,14.759999,46.0,1026.6
20250220T2200,6.150245,0.0,95.19613,15.84,36.0,1026.8
20250220T2300,5.5902452,0.0,94.834236,15.4800005,41.0,1026.8
20250221T0000,5.0102453,0.0,95.8783,15.4800005,51.0,1026.8
20250221T0100,4.4602456,0.0,96.46477,15.119999,55.0,1026.8
20250221T0200,4.2102456,0.0,96.72781,14.4,16.0,1026.7
20250221T0300,3.7202454,0.0,96.50119,13.679999,22.5,1026.4
20250221T0400,3.2702456,0.0,96.13726,12.959999,25.500002,1026.4
20250221T0500,3.5102453,0.0,95.94302,13.32,25.500002,1026.3
20250221T0600,3.5002456,0.0,95.32824,14.04,38.0,1026.2
20250221T0700,3.6402454,0.0,95.67615,16.919998,73.0,1026.3
20250221T0800,4.790245,0.0,93.92297,18.359999,62.0,1026.3
20250221T0900,7.0802455,0.0,89.70993,18.72,54.0,1026.0
20250221T1000,9.110246,0.0,86.48904,18.72,66.0,1025.6
20250221T1100,10.940246,0.0,82.30852,19.08,83.0,1024.8
20250221T1200,12.910245,0.0,75.10455,19.08,70.0,1023.6
20250221T1300,14.430245,0.0,67.496666,19.08,73.0,1022.6
20250221T1400,15.150246,0.0,63.462044,18.72,37.0,1021.7
20250221T1500,15.020246,0.0,63.258644,16.199999,39.0,1020.9
20250221T1600,13.630245,0.0,68.39343,13.679999,41.0,1020.3
20250221T1700,11.190246,0.0,78.16752,12.599999,45.0,1019.7
20250221T1800,9.910245,0.0,82.2251,12.959999,45.0,1019.7
20250221T1900,8.710245,0.0,86.80471,15.119999,59.0,1019.6
20250221T2000,7.5102453,0.0,90.31195,15.119999,87.0,1019.5
20250221T2100,7.1002455,0.0,91.79976,14.4,95.0,1019.8
20250221T2200,7.0602455,0.0,94.124054,13.679999,90.0,1019.9
20250221T2300,6.540245,0.0,95.14926,13.32,89.0,1019.4
20250222T0000,6.210245,0.0,95.7991,12.959999,77.0,1019.6
20250222T0100,6.0702453,0.0,96.531395,12.599999,68.0,1019.5
20250222T0200,6.1602454,0.0,95.86374,12.24,81.0,1019.2
20250222T0300,5.750245,0.0,96.518524,12.599999,13.0,1018.5
20250222T0400,4.9902453,0.0,96.827515,12.24,5.1000004,1018.4
20250222T0500,4.7402453,0.0,96.47671,11.879999,23.400002,1018.6
20250222T0600,5.0502453,0.0,94.67122,12.24,27.900002,1019.0
20250222T0700,5.400245,0.0,93.762184,17.64,28.500002,1019.4
20250222T0800,6.3902454,0.0,91.297516,18.72,28.800001,1019.9
20250222T0900,8.620245,0.0,86.435104,18.359999,29.400002,1020.3
20250222T1000,10.550245,0.0,82.48179,18.0,29.400002,1021.0
20250222T1100,12.070246,0.0,76.61564,18.72,39.0,1021.1
20250222T1200,13.340245,0.0,71.48867,18.359999,75.0,1020.7
20250222T1300,14.190246,0.0,65.670425,17.64,87.0,1020.5
20250222T1400,14.800245,0.0,60.86601,18.72,87.0,1020.8
20250222T1500,15.130245,0.0,58.563847,19.44,77.0,1020.8
20250222T1600,14.190246,0.0,63.15067,19.44,84.0,1021.4
20250222T1700,12.020246,0.1,77.92682,19.8,97.0,1022.5
20250222T1800,12.360246,0.3,76.92619,18.72,98.0,1023.7
20250222T1900,10.870245,0.3,85.21558,15.119999,99.0,1024.3
20250222T2000,10.580245,0.0,86.29377,14.4,99.0,1025.0
20250222T2100,10.280245,0.0,87.26876,13.679999,99.0,1025.6
20250222T2200,10.220245,0.0,87.203026,12.959999,98.0,1026.2
20250222T2300,9.770246,0.2,89.02637,12.959999,98.0,1026.8
20250223T0000,,,,,,
20250223T0100,,,,,,
20250223T0200,,,,,,
20250223T0300,,,,,,
20250223T0400,,,,,,
20250223T0500,,,,,,
20250223T0600,,,,,,
20250223T0700,,,,,,
20250223T0800,,,,,,
20250223T0900,,,,,,
20250223T1000,,,,,,
20250223T1100,,,,,,
20250223T1200,,,,,,
20250223T1300,,,,,,
20250223T1400,,,,,,
20250223T1500,,,,,,
20250223T1600,,,,,,
20250223T1700,,,,,,
20250223T1800,,,,,,
20250223T1900,,,,,,
20250223T2000,,,,,,
20250223T2100,,,,,,
20250223T2200,,,,,,
20250223T2300,,,,,,
20250224T0000,4.1402454,0.0,96.930855,15.119999,63.0,1029.7
20250224T0100,4.0802455,0.0,97.47977,15.4800005,89.0,1029.8
20250224T0200,4.1402454,0.0,97.27493,15.84,93.0,1029.3
20250224T0300,3.9602456,0.0,97.821785,17.28,94.0,1028.7
20250224T0400,4.2802453,0.0,97.83222,18.0,96.0,1028.2
20250224T0500,4.2602453,0.0,97.555115,18.359999,96.0,1027.8
20250224T0600,4.2902455,0.0,97.55615,18.0,96.0,1027.8
20250224T0700,4.8102455,0.0,97.43646,19.08,97.0,1027.9
20250224T0800,5.8702455,0.0,96.4559,19.44,94.0,1027.7
20250224T0900,7.210245,0.0,93.54661,19.8,91.0,1027.1
20250224T1000,8.670245,0.0,91.09607,20.880001,91.0,1026.8
20250224T1100,10.250245,0.0,87.325294,22.319998,92.0,1026.0
20250224T1200,11.540245,0.0,82.05313,23.039999,49.0,1025.6
20250224T1300,12.570246,0.0,77.43366,22.68,33.0,1024.1
20250224T1400,12.990245,0.0,74.2038,22.319998,30.000002,1023.4
20250224T1500,12.910245,0.0,75.10455,21.24,33.0,1022.1
20250224T1600,12.250245,0.0,78.28293,17.28,46.0,1021.5
20250224T1700,10.990245,0.0,84.76638,13.679999,63.0,1021.7
20250224T1800,10.200245,0.0,88.09865,13.32,62.0,1021.5
20250224T1900,9.970245,0.0,88.49876,15.84,80.0,1021.4
20250224T2000,9.600245,0.2,88.82823,16.199999,92.0,1021.8
20250224T2100,9.080245,0.0,90.00881,15.4800005,98.0,1021.2
20250224T2200,8.830245,0.0,88.94023,14.759999,86.0,1020.9
20250224T2300,8.100245,0.0,93.14981,15.119999,96.0,1020.7
20250225T0000,8.010245,0.0,92.95153,14.4,99.0,1020.4
20250225T0100,8.250245,0.1,92.20138,14.759999,100.0,1019.9
20250225T0200,8.320246,0.1,91.13175,13.32,89.0,1019.2
20250225T0300,8.340245,0.2,92.017235,13.32,76.0,1018.8
20250225T0400,8.260245,0.2,93.7387,13.32,86.0,1018.1
20250225T0500,8.170245,0.3,95.42472,13.32,85.0,1017.5
20250225T0600,8.160246,0.4,95.68686,13.32,78.0,1016.9
20250225T0700,8.200246,0.0,96.2155,14.04,79.0,1016.4
20250225T0800,8.540245,0.2,95.11502,15.119999,95.0,1016.1
20250225T0900,8.790245,0.8,94.348946,18.0,100.0,1016.1
20250225T1000,8.610246,1.2,96.09989,19.44,96.0,1015.4
20250225T1100,8.920245,1.0,94.2913,18.0,97.0,1015.3
20250225T1200,9.430245,0.6,91.4663,23.4,95.0,1014.6
20250225T1300,9.980246,0.4,87.11865,30.239998,95.0,1013.7
20250225T1400,10.740245,0.3,81.887825,33.839996,55.0,1013.2
20250225T1500,11.230246,0.0,75.3748,34.2,29.0,1012.0
20250225T1600,11.200245,0.0,72.65856,32.039997,34.0,1011.5
20250225T1700,9.910245,0.4,76.2454,36.0,47.0,1011.5
20250225T1800,8.910245,0.0,78.72474,36.36,63.0,1012.9
20250225T1900,8.630245,0.0,75.168915,37.44,67.0,1013.5
20250225T2000,7.8302455,0.0,75.39475,39.96,83.0,1013.9
20250225T2100,7.3902454,0.1,76.01297,45.0,96.0,1014.4
20250225T2200,7.110245,0.2,77.32504,48.96,99.0,1014.7
20250225T2300,6.710245,0.3,77.58679,52.56,94.0,1015.3
20250226T0000,6.2802453,0.3,79.1347,54.36,95.0,1015.9
20250226T0100,5.8202453,0.4,80.889336,54.719997,98.0,1016.6
20250226T0200,5.2402453,0.5,83.44705,54.0,97.0,1017.1
20250226T0300,4.880245,0.7,84.90453,53.639996,100.0,1017.8
20250226T0400,4.4802456,0.6,87.44632,51.12,100.0,1018.2
20250226T0500,4.2702456,0.7,88.68413,47.16,99.0,1018.9
20250226T0600,4.2702456,0.7,90.54116,43.92,100.0,1019.6
20250226T0700,4.4702454,0.7,90.752556,40.68,99.0,1020.5
20250226T0800,4.790245,0.6,90.201256,38.16,100.0,1021.2
20250226T0900,5.440245,0.5,87.551125,36.36,99.0,1021.9
20250226T1000,5.5902452,0.4,87.81589,34.56,89.0,1022.7
20250226T1100,6.3302455,0.3,83.772285,34.2,99.0,1023.1
20250226T1200,7.1002455,0.1,79.323524,32.039997,93.0,1022.8
20250226T1300,7.860245,0.1,74.8679,29.16,82.0,1022.3
20250226T1400,8.280246,0.1,70.16284,27.359999,86.0,1021.8
20250226T1500,8.330246,0.0,69.230354,26.28,62.0,1021.4
20250226T1600,8.0602455,0.0,68.28751,24.119999,44.0,1021.6
20250226T1700,6.880245,0.0,69.51242,19.8,33.0,1021.6
20250226T1800,4.8202453,0.0,78.95085,16.919998,29.0,1022.1
20250226T1900,3.7302456,0.0,82.87675,16.199999,12.0,1022.0
20250226T2000,2.5402455,0.0,85.65454,15.84,9.0,1022.1
20250226T2100,2.2302454,0.0,86.55808,16.199999,3.3000002,1021.7
20250226T2200,2.1802454,0.0,88.33721,16.919998,19.2,1021.3
20250226T2300,2.3802454,0.0,87.59083,18.0,30.0,1021.0
20250227T0000,2.6902456,0.0,87.244804,19.08,29.1,1020.8
20250227T0100,3.0802455,0.0,85.04075,20.880001,60.0,1020.3
20250227T0200,3.7802453,0.2,81.632095,23.4,96.0,1019.6
20250227T0300,3.9902453,0.3,84.24158,23.759998,96.0,1019.3
20250227T0400,4.170245,0.2,86.849304,23.759998,99.0,1019.1
20250227T0500,4.5702453,0.3,87.76933,23.4,97.0,1019.1
20250227T0600,4.6602454,0.3,88.155815,23.4,92.0,1019.1
20250227T0700,4.8502455,0.3,88.99587,25.919998,94.0,1019.5
20250227T0800,5.250245,0.3,90.43432,25.56,94.0,1020.1
20250227T0900,6.0502453,0.6,90.82242,29.519999,83.0,1020.4
20250227T1000,7.110245,0.3,85.48193,30.599998,70.0,1020.9
20250227T1100,8.150246,0.1,79.49034,33.839996,63.0,1020.8
20250227T1200,8.680245,0.0,72.52181,36.719997,25.0,1020.6
20250227T1300,8.740245,0.0,67.18218,37.44,31.0,1020.2
20250227T1400,8.850245,0.0,63.929306,33.48,41.0,1020.1
20250227T1500,8.620245,0.0,61.61744,30.599998,40.0,1020.2
20250227T1600,8.3102455,0.0,63.432175,29.16,41.0,1020.6
20250227T1700,6.880245,0.0,71.18299,24.119999,32.0,1020.9
20250227T1800,5.110245,0.0,79.97155,15.4800005,31.0,1021.6
20250227T1900,4.0102453,0.0,85.16012,14.4,34.0,1022.4
20250227T2000,3.5602455,0.0,86.34135,13.679999,31.0,1022.9
20250227T2100,3.6602454,0.0,86.9155,14.04,32.0,1023.3
20250227T2200,3.5702453,0.0,89.76673,14.04,33.0,1023.4
20250227T2300,3.3702455,0.0,89.94165,13.679999,18.0,1023.5
